"X","Y"
1768007.07156546,7476658.29788512
1778007.07156546,7476658.29788512
1788007.07156546,7476658.29788512
1798007.07156546,7476658.29788512
1808007.07156546,7476658.29788512
1818007.07156546,7476658.29788512
1828007.07156546,7476658.29788512
1838007.07156546,7476658.29788512
1848007.07156546,7476658.29788512
1858007.07156546,7476658.29788512
1868007.07156546,7476658.29788512
1878007.07156546,7476658.29788512
1888007.07156546,7476658.29788512
1898007.07156546,7476658.29788512
1908007.07156546,7476658.29788512
1918007.07156546,7476658.29788512
1928007.07156546,7476658.29788512
1938007.07156546,7476658.29788512
1948007.07156546,7476658.29788512
1958007.07156546,7476658.29788512
1968007.07156546,7476658.29788512
1978007.07156546,7476658.29788512
1988007.07156546,7476658.29788512
1998007.07156546,7476658.29788512
2008007.07156546,7476658.29788512
2018007.07156546,7476658.29788512
2028007.07156546,7476658.29788512
2038007.07156546,7476658.29788512
2048007.07156546,7476658.29788512
2058007.07156546,7476658.29788512
2068007.07156546,7476658.29788512
2078007.07156546,7476658.29788512
2088007.07156546,7476658.29788512
2097883.70079917,7476535.60976585
2105078.14630023,7474841.88270072
922912.877576776,7491562.54884175
929613.691537419,7490644.01136573
938608.38210312,7487061.16315087
948007.071565458,7486658.29788512
958007.071565458,7486658.29788512
968007.071565458,7486658.29788512
978007.071565458,7486658.29788512
988007.071565458,7486658.29788512
998007.071565458,7486658.29788512
1008007.07156546,7486658.29788512
1018007.07156546,7486658.29788512
1028007.07156546,7486658.29788512
1038007.07156546,7486658.29788512
1048007.07156546,7486658.29788512
1058007.07156546,7486658.29788512
1068007.07156546,7486658.29788512
1078007.07156546,7486658.29788512
1088007.07156546,7486658.29788512
1098007.07156546,7486658.29788512
1108007.07156546,7486658.29788512
1118007.07156546,7486658.29788512
1128007.07156546,7486658.29788512
1138007.07156546,7486658.29788512
1148007.07156546,7486658.29788512
1158007.07156546,7486658.29788512
1168007.07156546,7486658.29788512
1178007.07156546,7486658.29788512
1188007.07156546,7486658.29788512
1198007.07156546,7486658.29788512
1208007.07156546,7486658.29788512
1218007.07156546,7486658.29788512
1228007.07156546,7486658.29788512
1238007.07156546,7486658.29788512
1248007.07156546,7486658.29788512
1258007.07156546,7486658.29788512
1268007.07156546,7486658.29788512
1278007.07156546,7486658.29788512
1288007.07156546,7486658.29788512
1298007.07156546,7486658.29788512
1308007.07156546,7486658.29788512
1318007.07156546,7486658.29788512
1328007.07156546,7486658.29788512
1338007.07156546,7486658.29788512
1348007.07156546,7486658.29788512
1358007.07156546,7486658.29788512
1368007.07156546,7486658.29788512
1378007.07156546,7486658.29788512
1388007.07156546,7486658.29788512
1398007.07156546,7486658.29788512
1408007.07156546,7486658.29788512
1418007.07156546,7486658.29788512
1428007.07156546,7486658.29788512
1438007.07156546,7486658.29788512
1448007.07156546,7486658.29788512
1458007.07156546,7486658.29788512
1468007.07156546,7486658.29788512
1478007.07156546,7486658.29788512
1488007.07156546,7486658.29788512
1498007.07156546,7486658.29788512
1508007.07156546,7486658.29788512
1518007.07156546,7486658.29788512
1528007.07156546,7486658.29788512
1538007.07156546,7486658.29788512
1548007.07156546,7486658.29788512
1558007.07156546,7486658.29788512
1568007.07156546,7486658.29788512
1578007.07156546,7486658.29788512
1588007.07156546,7486658.29788512
1598007.07156546,7486658.29788512
1608007.07156546,7486658.29788512
1618007.07156546,7486658.29788512
1628007.07156546,7486658.29788512
1638007.07156546,7486658.29788512
1648007.07156546,7486658.29788512
1658007.07156546,7486658.29788512
1668007.07156546,7486658.29788512
1678007.07156546,7486658.29788512
1688007.07156546,7486658.29788512
1698007.07156546,7486658.29788512
1708007.07156546,7486658.29788512
1718007.07156546,7486658.29788512
1728007.07156546,7486658.29788512
1738007.07156546,7486658.29788512
1748007.07156546,7486658.29788512
1758007.07156546,7486658.29788512
1768007.07156546,7486658.29788512
1778007.07156546,7486658.29788512
1788007.07156546,7486658.29788512
1798007.07156546,7486658.29788512
1808007.07156546,7486658.29788512
1818007.07156546,7486658.29788512
1828007.07156546,7486658.29788512
1838007.07156546,7486658.29788512
1848007.07156546,7486658.29788512
1858007.07156546,7486658.29788512
1868007.07156546,7486658.29788512
1878007.07156546,7486658.29788512
1888007.07156546,7486658.29788512
1898007.07156546,7486658.29788512
1908007.07156546,7486658.29788512
1918007.07156546,7486658.29788512
1928007.07156546,7486658.29788512
1938007.07156546,7486658.29788512
1948007.07156546,7486658.29788512
1958007.07156546,7486658.29788512
1968007.07156546,7486658.29788512
1978007.07156546,7486658.29788512
1988007.07156546,7486658.29788512
1998007.07156546,7486658.29788512
2008007.07156546,7486658.29788512
2018007.07156546,7486658.29788512
2028007.07156546,7486658.29788512
2038007.07156546,7486658.29788512
2048007.07156546,7486658.29788512
2058007.07156546,7486658.29788512
2068007.07156546,7486658.29788512
2078007.07156546,7486658.29788512
2088007.07156546,7486658.29788512
2096903.31410233,7486851.60706071
2103183.19842012,7489367.9838414
912013.66205047,7500470.22467349
918876.747309926,7498119.87930844
928007.071565458,7496658.29788512
938007.071565458,7496658.29788512
948007.071565458,7496658.29788512
958007.071565458,7496658.29788512
968007.071565458,7496658.29788512
978007.071565458,7496658.29788512
988007.071565458,7496658.29788512
998007.071565458,7496658.29788512
1008007.07156546,7496658.29788512
1018007.07156546,7496658.29788512
1028007.07156546,7496658.29788512
1038007.07156546,7496658.29788512
1048007.07156546,7496658.29788512
1058007.07156546,7496658.29788512
1068007.07156546,7496658.29788512
1078007.07156546,7496658.29788512
1088007.07156546,7496658.29788512
1098007.07156546,7496658.29788512
1108007.07156546,7496658.29788512
1118007.07156546,7496658.29788512
1128007.07156546,7496658.29788512
1138007.07156546,7496658.29788512
1148007.07156546,7496658.29788512
1158007.07156546,7496658.29788512
1168007.07156546,7496658.29788512
1178007.07156546,7496658.29788512
1188007.07156546,7496658.29788512
1198007.07156546,7496658.29788512
1208007.07156546,7496658.29788512
1218007.07156546,7496658.29788512
1228007.07156546,7496658.29788512
1238007.07156546,7496658.29788512
1248007.07156546,7496658.29788512
1258007.07156546,7496658.29788512
1268007.07156546,7496658.29788512
1278007.07156546,7496658.29788512
1288007.07156546,7496658.29788512
1298007.07156546,7496658.29788512
1308007.07156546,7496658.29788512
1318007.07156546,7496658.29788512
1328007.07156546,7496658.29788512
1338007.07156546,7496658.29788512
1348007.07156546,7496658.29788512
1358007.07156546,7496658.29788512
1368007.07156546,7496658.29788512
1378007.07156546,7496658.29788512
1388007.07156546,7496658.29788512
1398007.07156546,7496658.29788512
1408007.07156546,7496658.29788512
1418007.07156546,7496658.29788512
1428007.07156546,7496658.29788512
1438007.07156546,7496658.29788512
1448007.07156546,7496658.29788512
1458007.07156546,7496658.29788512
1468007.07156546,7496658.29788512
1478007.07156546,7496658.29788512
1488007.07156546,7496658.29788512
1498007.07156546,7496658.29788512
1508007.07156546,7496658.29788512
1518007.07156546,7496658.29788512
1528007.07156546,7496658.29788512
1538007.07156546,7496658.29788512
1548007.07156546,7496658.29788512
1558007.07156546,7496658.29788512
1568007.07156546,7496658.29788512
1578007.07156546,7496658.29788512
1588007.07156546,7496658.29788512
1598007.07156546,7496658.29788512
1608007.07156546,7496658.29788512
1618007.07156546,7496658.29788512
1628007.07156546,7496658.29788512
1638007.07156546,7496658.29788512
1648007.07156546,7496658.29788512
1658007.07156546,7496658.29788512
1668007.07156546,7496658.29788512
1678007.07156546,7496658.29788512
1688007.07156546,7496658.29788512
1698007.07156546,7496658.29788512
1708007.07156546,7496658.29788512
1718007.07156546,7496658.29788512
1728007.07156546,7496658.29788512
1738007.07156546,7496658.29788512
1748007.07156546,7496658.29788512
1758007.07156546,7496658.29788512
1768007.07156546,7496658.29788512
1778007.07156546,7496658.29788512
1788007.07156546,7496658.29788512
1798007.07156546,7496658.29788512
1808007.07156546,7496658.29788512
1818007.07156546,7496658.29788512
1828007.07156546,7496658.29788512
1838007.07156546,7496658.29788512
1848007.07156546,7496658.29788512
1858007.07156546,7496658.29788512
1868007.07156546,7496658.29788512
1878007.07156546,7496658.29788512
1888007.07156546,7496658.29788512
1898007.07156546,7496658.29788512
1908007.07156546,7496658.29788512
1918007.07156546,7496658.29788512
1928007.07156546,7496658.29788512
1938007.07156546,7496658.29788512
1948007.07156546,7496658.29788512
1958007.07156546,7496658.29788512
1968007.07156546,7496658.29788512
1978007.07156546,7496658.29788512
1988007.07156546,7496658.29788512
1998007.07156546,7496658.29788512
2008007.07156546,7496658.29788512
2018007.07156546,7496658.29788512
2028007.07156546,7496658.29788512
2038007.07156546,7496658.29788512
2048007.07156546,7496658.29788512
2058007.07156546,7496658.29788512
2068007.07156546,7496658.29788512
2078007.07156546,7496658.29788512
2087956.50472131,7496613.85462964
2095468.65233594,7494855.68314621
910318.909687376,7507674.15191782
918007.071565458,7506658.29788512
928007.071565458,7506658.29788512
938007.071565458,7506658.29788512
948007.071565458,7506658.29788512
958007.071565458,7506658.29788512
968007.071565458,7506658.29788512
978007.071565458,7506658.29788512
988007.071565458,7506658.29788512
998007.071565458,7506658.29788512
1008007.07156546,7506658.29788512
1018007.07156546,7506658.29788512
1028007.07156546,7506658.29788512
1038007.07156546,7506658.29788512
1048007.07156546,7506658.29788512
1058007.07156546,7506658.29788512
1068007.07156546,7506658.29788512
1078007.07156546,7506658.29788512
1088007.07156546,7506658.29788512
1098007.07156546,7506658.29788512
1108007.07156546,7506658.29788512
1118007.07156546,7506658.29788512
1128007.07156546,7506658.29788512
1138007.07156546,7506658.29788512
1148007.07156546,7506658.29788512
1158007.07156546,7506658.29788512
1168007.07156546,7506658.29788512
1178007.07156546,7506658.29788512
1188007.07156546,7506658.29788512
1198007.07156546,7506658.29788512
1208007.07156546,7506658.29788512
1218007.07156546,7506658.29788512
1228007.07156546,7506658.29788512
1238007.07156546,7506658.29788512
1248007.07156546,7506658.29788512
1258007.07156546,7506658.29788512
1268007.07156546,7506658.29788512
1278007.07156546,7506658.29788512
1288007.07156546,7506658.29788512
1298007.07156546,7506658.29788512
1308007.07156546,7506658.29788512
1318007.07156546,7506658.29788512
1328007.07156546,7506658.29788512
1338007.07156546,7506658.29788512
1348007.07156546,7506658.29788512
1358007.07156546,7506658.29788512
1368007.07156546,7506658.29788512
1378007.07156546,7506658.29788512
1388007.07156546,7506658.29788512
1398007.07156546,7506658.29788512
1408007.07156546,7506658.29788512
1418007.07156546,7506658.29788512
1428007.07156546,7506658.29788512
1438007.07156546,7506658.29788512
1448007.07156546,7506658.29788512
1458007.07156546,7506658.29788512
1468007.07156546,7506658.29788512
1478007.07156546,7506658.29788512
1488007.07156546,7506658.29788512
1498007.07156546,7506658.29788512
1508007.07156546,7506658.29788512
1518007.07156546,7506658.29788512
1528007.07156546,7506658.29788512
1538007.07156546,7506658.29788512
1548007.07156546,7506658.29788512
1558007.07156546,7506658.29788512
1568007.07156546,7506658.29788512
1578007.07156546,7506658.29788512
1588007.07156546,7506658.29788512
1598007.07156546,7506658.29788512
1608007.07156546,7506658.29788512
1618007.07156546,7506658.29788512
1628007.07156546,7506658.29788512
1638007.07156546,7506658.29788512
1648007.07156546,7506658.29788512
1658007.07156546,7506658.29788512
1668007.07156546,7506658.29788512
1678007.07156546,7506658.29788512
1688007.07156546,7506658.29788512
1698007.07156546,7506658.29788512
1708007.07156546,7506658.29788512
1718007.07156546,7506658.29788512
1728007.07156546,7506658.29788512
1738007.07156546,7506658.29788512
1748007.07156546,7506658.29788512
1758007.07156546,7506658.29788512
1768007.07156546,7506658.29788512
1778007.07156546,7506658.29788512
1788007.07156546,7506658.29788512
1798007.07156546,7506658.29788512
1808007.07156546,7506658.29788512
1818007.07156546,7506658.29788512
1828007.07156546,7506658.29788512
1838007.07156546,7506658.29788512
1848007.07156546,7506658.29788512
1858007.07156546,7506658.29788512
1868007.07156546,7506658.29788512
1878007.07156546,7506658.29788512
1888007.07156546,7506658.29788512
1898007.07156546,7506658.29788512
1908007.07156546,7506658.29788512
1918007.07156546,7506658.29788512
1928007.07156546,7506658.29788512
1938007.07156546,7506658.29788512
1948007.07156546,7506658.29788512
1958007.07156546,7506658.29788512
1968007.07156546,7506658.29788512
1978007.07156546,7506658.29788512
1988007.07156546,7506658.29788512
1998007.07156546,7506658.29788512
2008007.07156546,7506658.29788512
2018007.07156546,7506658.29788512
2028007.07156546,7506658.29788512
2038007.07156546,7506658.29788512
2048007.07156546,7506658.29788512
2058007.07156546,7506658.29788512
2068007.07156546,7506658.29788512
2078007.07156546,7506658.29788512
2087115.42150922,7505116.56719242
2094054.14033888,7503685.37719844
902343.061406223,7520509.98609785
908338.540383893,7516866.82955794
918007.071565458,7516658.29788512
928007.071565458,7516658.29788512
938007.071565458,7516658.29788512
948007.071565458,7516658.29788512
958007.071565458,7516658.29788512
968007.071565458,7516658.29788512
978007.071565458,7516658.29788512
988007.071565458,7516658.29788512
998007.071565458,7516658.29788512
1008007.07156546,7516658.29788512
1018007.07156546,7516658.29788512
1028007.07156546,7516658.29788512
1038007.07156546,7516658.29788512
1048007.07156546,7516658.29788512
1058007.07156546,7516658.29788512
1068007.07156546,7516658.29788512
1078007.07156546,7516658.29788512
1088007.07156546,7516658.29788512
1098007.07156546,7516658.29788512
1108007.07156546,7516658.29788512
1118007.07156546,7516658.29788512
1128007.07156546,7516658.29788512
1138007.07156546,7516658.29788512
1148007.07156546,7516658.29788512
1158007.07156546,7516658.29788512
1168007.07156546,7516658.29788512
1178007.07156546,7516658.29788512
1188007.07156546,7516658.29788512
1198007.07156546,7516658.29788512
1208007.07156546,7516658.29788512
1218007.07156546,7516658.29788512
1228007.07156546,7516658.29788512
1238007.07156546,7516658.29788512
1248007.07156546,7516658.29788512
1258007.07156546,7516658.29788512
1268007.07156546,7516658.29788512
1278007.07156546,7516658.29788512
1288007.07156546,7516658.29788512
1298007.07156546,7516658.29788512
1308007.07156546,7516658.29788512
1318007.07156546,7516658.29788512
1328007.07156546,7516658.29788512
1338007.07156546,7516658.29788512
1348007.07156546,7516658.29788512
1358007.07156546,7516658.29788512
1368007.07156546,7516658.29788512
1378007.07156546,7516658.29788512
1388007.07156546,7516658.29788512
1398007.07156546,7516658.29788512
1408007.07156546,7516658.29788512
1418007.07156546,7516658.29788512
1428007.07156546,7516658.29788512
1438007.07156546,7516658.29788512
1448007.07156546,7516658.29788512
1458007.07156546,7516658.29788512
1468007.07156546,7516658.29788512
1478007.07156546,7516658.29788512
1488007.07156546,7516658.29788512
1498007.07156546,7516658.29788512
1508007.07156546,7516658.29788512
1518007.07156546,7516658.29788512
1528007.07156546,7516658.29788512
1538007.07156546,7516658.29788512
1548007.07156546,7516658.29788512
1558007.07156546,7516658.29788512
1568007.07156546,7516658.29788512
1578007.07156546,7516658.29788512
1588007.07156546,7516658.29788512
1598007.07156546,7516658.29788512
1608007.07156546,7516658.29788512
1618007.07156546,7516658.29788512
1628007.07156546,7516658.29788512
1638007.07156546,7516658.29788512
1648007.07156546,7516658.29788512
1658007.07156546,7516658.29788512
1668007.07156546,7516658.29788512
1678007.07156546,7516658.29788512
1688007.07156546,7516658.29788512
1698007.07156546,7516658.29788512
1708007.07156546,7516658.29788512
1718007.07156546,7516658.29788512
1728007.07156546,7516658.29788512
1738007.07156546,7516658.29788512
1748007.07156546,7516658.29788512
1758007.07156546,7516658.29788512
1768007.07156546,7516658.29788512
1778007.07156546,7516658.29788512
1788007.07156546,7516658.29788512
1798007.07156546,7516658.29788512
1808007.07156546,7516658.29788512
1818007.07156546,7516658.29788512
1828007.07156546,7516658.29788512
1838007.07156546,7516658.29788512
1848007.07156546,7516658.29788512
1858007.07156546,7516658.29788512
1868007.07156546,7516658.29788512
1878007.07156546,7516658.29788512
1888007.07156546,7516658.29788512
1898007.07156546,7516658.29788512
1908007.07156546,7516658.29788512
1918007.07156546,7516658.29788512
1928007.07156546,7516658.29788512
1938007.07156546,7516658.29788512
1948007.07156546,7516658.29788512
1958007.07156546,7516658.29788512
1968007.07156546,7516658.29788512
1978007.07156546,7516658.29788512
1988007.07156546,7516658.29788512
1998007.07156546,7516658.29788512
2008007.07156546,7516658.29788512
2018007.07156546,7516658.29788512
2028007.07156546,7516658.29788512
2038007.07156546,7516658.29788512
2048007.07156546,7516658.29788512
2058007.07156546,7516658.29788512
2068007.07156546,7516658.29788512
2078007.07156546,7516658.29788512
2083793.71633562,7517599.66286495
900349.337927358,7527808.19315654
908007.071565458,7526658.29788512
918007.071565458,7526658.29788512
928007.071565458,7526658.29788512
938007.071565458,7526658.29788512
948007.071565458,7526658.29788512
958007.071565458,7526658.29788512
968007.071565458,7526658.29788512
978007.071565458,7526658.29788512
988007.071565458,7526658.29788512
998007.071565458,7526658.29788512
1008007.07156546,7526658.29788512
1018007.07156546,7526658.29788512
1028007.07156546,7526658.29788512
1038007.07156546,7526658.29788512
1048007.07156546,7526658.29788512
1058007.07156546,7526658.29788512
1068007.07156546,7526658.29788512
1078007.07156546,7526658.29788512
1088007.07156546,7526658.29788512
1098007.07156546,7526658.29788512
1108007.07156546,7526658.29788512
1118007.07156546,7526658.29788512
1128007.07156546,7526658.29788512
1138007.07156546,7526658.29788512
1148007.07156546,7526658.29788512
1158007.07156546,7526658.29788512
1168007.07156546,7526658.29788512
1178007.07156546,7526658.29788512
1188007.07156546,7526658.29788512
1198007.07156546,7526658.29788512
1208007.07156546,7526658.29788512
1218007.07156546,7526658.29788512
1228007.07156546,7526658.29788512
1238007.07156546,7526658.29788512
1248007.07156546,7526658.29788512
1258007.07156546,7526658.29788512
1268007.07156546,7526658.29788512
1278007.07156546,7526658.29788512
1288007.07156546,7526658.29788512
1298007.07156546,7526658.29788512
1308007.07156546,7526658.29788512
1318007.07156546,7526658.29788512
1328007.07156546,7526658.29788512
1338007.07156546,7526658.29788512
1348007.07156546,7526658.29788512
1358007.07156546,7526658.29788512
1368007.07156546,7526658.29788512
1378007.07156546,7526658.29788512
1388007.07156546,7526658.29788512
1398007.07156546,7526658.29788512
1408007.07156546,7526658.29788512
1418007.07156546,7526658.29788512
1428007.07156546,7526658.29788512
1438007.07156546,7526658.29788512
1448007.07156546,7526658.29788512
1458007.07156546,7526658.29788512
1468007.07156546,7526658.29788512
1478007.07156546,7526658.29788512
1488007.07156546,7526658.29788512
1498007.07156546,7526658.29788512
1508007.07156546,7526658.29788512
1518007.07156546,7526658.29788512
1528007.07156546,7526658.29788512
1538007.07156546,7526658.29788512
1548007.07156546,7526658.29788512
1558007.07156546,7526658.29788512
1568007.07156546,7526658.29788512
1578007.07156546,7526658.29788512
1588007.07156546,7526658.29788512
1598007.07156546,7526658.29788512
1608007.07156546,7526658.29788512
1618007.07156546,7526658.29788512
1628007.07156546,7526658.29788512
1638007.07156546,7526658.29788512
1648007.07156546,7526658.29788512
1658007.07156546,7526658.29788512
1668007.07156546,7526658.29788512
1678007.07156546,7526658.29788512
1688007.07156546,7526658.29788512
1698007.07156546,7526658.29788512
1708007.07156546,7526658.29788512
1718007.07156546,7526658.29788512
1728007.07156546,7526658.29788512
1738007.07156546,7526658.29788512
1748007.07156546,7526658.29788512
1758007.07156546,7526658.29788512
1768007.07156546,7526658.29788512
1778007.07156546,7526658.29788512
1788007.07156546,7526658.29788512
1798007.07156546,7526658.29788512
1808007.07156546,7526658.29788512
1818007.07156546,7526658.29788512
1828007.07156546,7526658.29788512
1838007.07156546,7526658.29788512
1848007.07156546,7526658.29788512
1858007.07156546,7526658.29788512
1868007.07156546,7526658.29788512
1878007.07156546,7526658.29788512
1888007.07156546,7526658.29788512
1898007.07156546,7526658.29788512
1908007.07156546,7526658.29788512
1918007.07156546,7526658.29788512
1928007.07156546,7526658.29788512
1938007.07156546,7526658.29788512
1948007.07156546,7526658.29788512
1958007.07156546,7526658.29788512
1968007.07156546,7526658.29788512
1978007.07156546,7526658.29788512
1988007.07156546,7526658.29788512
1998007.07156546,7526658.29788512
2008007.07156546,7526658.29788512
2018007.07156546,7526658.29788512
2028007.07156546,7526658.29788512
2038007.07156546,7526658.29788512
2048007.07156546,7526658.29788512
2058007.07156546,7526658.29788512
2068007.07156546,7526658.29788512
2077987.76947801,7526642.09040276
2084257.26134388,7525159.67615615
880728.30024295,7540415.8785544
888256.629994966,7537450.65915505
898032.451411619,7536684.74995238
908007.071565458,7536658.29788512
918007.071565458,7536658.29788512
928007.071565458,7536658.29788512
938007.071565458,7536658.29788512
948007.071565458,7536658.29788512
958007.071565458,7536658.29788512
968007.071565458,7536658.29788512
978007.071565458,7536658.29788512
988007.071565458,7536658.29788512
998007.071565458,7536658.29788512
1008007.07156546,7536658.29788512
1018007.07156546,7536658.29788512
1028007.07156546,7536658.29788512
1038007.07156546,7536658.29788512
1048007.07156546,7536658.29788512
1058007.07156546,7536658.29788512
1068007.07156546,7536658.29788512
1078007.07156546,7536658.29788512
1088007.07156546,7536658.29788512
1098007.07156546,7536658.29788512
1108007.07156546,7536658.29788512
1118007.07156546,7536658.29788512
1128007.07156546,7536658.29788512
1138007.07156546,7536658.29788512
1148007.07156546,7536658.29788512
1158007.07156546,7536658.29788512
1168007.07156546,7536658.29788512
1178007.07156546,7536658.29788512
1188007.07156546,7536658.29788512
1198007.07156546,7536658.29788512
1208007.07156546,7536658.29788512
1218007.07156546,7536658.29788512
1228007.07156546,7536658.29788512
1238007.07156546,7536658.29788512
1248007.07156546,7536658.29788512
1258007.07156546,7536658.29788512
1268007.07156546,7536658.29788512
1278007.07156546,7536658.29788512
1288007.07156546,7536658.29788512
1298007.07156546,7536658.29788512
1308007.07156546,7536658.29788512
1318007.07156546,7536658.29788512
1328007.07156546,7536658.29788512
1338007.07156546,7536658.29788512
1348007.07156546,7536658.29788512
1358007.07156546,7536658.29788512
1368007.07156546,7536658.29788512
1378007.07156546,7536658.29788512
1388007.07156546,7536658.29788512
1398007.07156546,7536658.29788512
1408007.07156546,7536658.29788512
1418007.07156546,7536658.29788512
1428007.07156546,7536658.29788512
1438007.07156546,7536658.29788512
1448007.07156546,7536658.29788512
1458007.07156546,7536658.29788512
1468007.07156546,7536658.29788512
1478007.07156546,7536658.29788512
1488007.07156546,7536658.29788512
1498007.07156546,7536658.29788512
1508007.07156546,7536658.29788512
1518007.07156546,7536658.29788512
1528007.07156546,7536658.29788512
1538007.07156546,7536658.29788512
1548007.07156546,7536658.29788512
1558007.07156546,7536658.29788512
1568007.07156546,7536658.29788512
1578007.07156546,7536658.29788512
1588007.07156546,7536658.29788512
1598007.07156546,7536658.29788512
1608007.07156546,7536658.29788512
1618007.07156546,7536658.29788512
1628007.07156546,7536658.29788512
1638007.07156546,7536658.29788512
1648007.07156546,7536658.29788512
1658007.07156546,7536658.29788512
1668007.07156546,7536658.29788512
1678007.07156546,7536658.29788512
1688007.07156546,7536658.29788512
1698007.07156546,7536658.29788512
1708007.07156546,7536658.29788512
1718007.07156546,7536658.29788512
1728007.07156546,7536658.29788512
1738007.07156546,7536658.29788512
1748007.07156546,7536658.29788512
1758007.07156546,7536658.29788512
1768007.07156546,7536658.29788512
1778007.07156546,7536658.29788512
1788007.07156546,7536658.29788512
1798007.07156546,7536658.29788512
1808007.07156546,7536658.29788512
1818007.07156546,7536658.29788512
1828007.07156546,7536658.29788512
1838007.07156546,7536658.29788512
1848007.07156546,7536658.29788512
1858007.07156546,7536658.29788512
1868007.07156546,7536658.29788512
1878007.07156546,7536658.29788512
1888007.07156546,7536658.29788512
1898007.07156546,7536658.29788512
1908007.07156546,7536658.29788512
1918007.07156546,7536658.29788512
1928007.07156546,7536658.29788512
1938007.07156546,7536658.29788512
1948007.07156546,7536658.29788512
1958007.07156546,7536658.29788512
1968007.07156546,7536658.29788512
1978007.07156546,7536658.29788512
1988007.07156546,7536658.29788512
1998007.07156546,7536658.29788512
2008007.07156546,7536658.29788512
2018007.07156546,7536658.29788512
2028007.07156546,7536658.29788512
2038007.07156546,7536658.29788512
2048007.07156546,7536658.29788512
2058007.07156546,7536658.29788512
2068007.07156546,7536658.29788512
2077039.60125671,7535872.97854351
2083215.5119677,7532873.05842305
878768.980132718,7546950.18483781
888007.071565458,7546658.29788512
898007.071565458,7546658.29788512
908007.071565458,7546658.29788512
918007.071565458,7546658.29788512
928007.071565458,7546658.29788512
938007.071565458,7546658.29788512
948007.071565458,7546658.29788512
958007.071565458,7546658.29788512
968007.071565458,7546658.29788512
978007.071565458,7546658.29788512
988007.071565458,7546658.29788512
998007.071565458,7546658.29788512
1008007.07156546,7546658.29788512
1018007.07156546,7546658.29788512
1028007.07156546,7546658.29788512
1038007.07156546,7546658.29788512
1048002.92782726,7546651.12964246
1057980.48033683,7546612.35004432
1067968.30824876,7546405.60917164
1077970.04835561,7546194.76410547
1087968.4127053,7545993.36301617
1097968.81731865,7545798.8124561
1107966.97676288,7545608.81008577
1117965.76199015,7545419.5024878
1127971.26422416,7545250.85375882
1137961.75534948,7545085.15991971
1147963.47252698,7544902.07466987
1157964.66685484,7544741.95268032
1167962.39337601,7544585.10841098
1177959.86230698,7544428.26818272
1187960.3131524,7544274.28743591
1197958.14300965,7544132.76423668
1208694.09290697,7544866.51673802
1218007.07156546,7546658.29788512
1228007.07156546,7546658.29788512
1238007.07156546,7546658.29788512
1248007.07156546,7546658.29788512
1258007.07156546,7546658.29788512
1268007.07156546,7546658.29788512
1278007.07156546,7546658.29788512
1288007.07156546,7546658.29788512
1298007.07156546,7546658.29788512
1308007.07156546,7546658.29788512
1318007.07156546,7546658.29788512
1328007.07156546,7546658.29788512
1338007.07156546,7546658.29788512
1348007.07156546,7546658.29788512
1358007.07156546,7546658.29788512
1368007.07156546,7546658.29788512
1378007.07156546,7546658.29788512
1388007.07156546,7546658.29788512
1398007.07156546,7546658.29788512
1408007.07156546,7546658.29788512
1418007.07156546,7546658.29788512
1428007.07156546,7546658.29788512
1438007.07156546,7546658.29788512
1448007.07156546,7546658.29788512
1458007.07156546,7546658.29788512
1468007.07156546,7546658.29788512
1478007.07156546,7546658.29788512
1488007.07156546,7546658.29788512
1498007.07156546,7546658.29788512
1508007.07156546,7546658.29788512
1518007.07156546,7546658.29788512
1528007.07156546,7546658.29788512
1538007.07156546,7546658.29788512
1548007.07156546,7546658.29788512
1558007.07156546,7546658.29788512
1568007.07156546,7546658.29788512
1578007.07156546,7546658.29788512
1588007.07156546,7546658.29788512
1598007.07156546,7546658.29788512
1608007.07156546,7546658.29788512
1618007.07156546,7546658.29788512
1628007.07156546,7546658.29788512
1638007.07156546,7546658.29788512
1648007.07156546,7546658.29788512
1658007.07156546,7546658.29788512
1668007.07156546,7546658.29788512
1678007.07156546,7546658.29788512
1688007.07156546,7546658.29788512
1698007.07156546,7546658.29788512
1708007.07156546,7546658.29788512
1718007.07156546,7546658.29788512
1728007.07156546,7546658.29788512
1738007.07156546,7546658.29788512
1748007.07156546,7546658.29788512
1758007.07156546,7546658.29788512
1768007.07156546,7546658.29788512
1778007.07156546,7546658.29788512
1788007.07156546,7546658.29788512
1798007.07156546,7546658.29788512
1808007.07156546,7546658.29788512
1818007.07156546,7546658.29788512
1828007.07156546,7546658.29788512
1838007.07156546,7546658.29788512
1848007.07156546,7546658.29788512
1858007.07156546,7546658.29788512
1868007.07156546,7546658.29788512
1878007.07156546,7546658.29788512
1888007.07156546,7546658.29788512
1898007.07156546,7546658.29788512
1908007.07156546,7546658.29788512
1918007.07156546,7546658.29788512
1928007.07156546,7546658.29788512
1938007.07156546,7546658.29788512
1948007.07156546,7546658.29788512
1958007.07156546,7546658.29788512
1968007.07156546,7546658.29788512
1978007.07156546,7546658.29788512
1988007.07156546,7546658.29788512
1998007.07156546,7546658.29788512
2008007.07156546,7546658.29788512
2018007.07156546,7546658.29788512
2028007.07156546,7546658.29788512
2038007.07156546,7546658.29788512
2048007.07156546,7546658.29788512
2058007.07156546,7546658.29788512
2067456.7674553,7545957.85628392
2074849.37589141,7543692.44031417
879160.770597564,7556236.12091027
